"ELECTION","TYPE","COUNTY","FIPS","SRPREC_KEY","SRPREC","CITY","N_IN_CITY","N"
"p16","srprec",49,"06097","060971062","1062","Santa Rosa",23,23
"p16","srprec",49,"06097","060971063","1063","Santa Rosa",61,61
"p16","srprec",49,"06097","060971064","1064","Santa Rosa",66,66
"p16","srprec",49,"06097","060971065","1065","Santa Rosa",59,59
"p16","srprec",49,"06097","060971067","1067","Kenwood",46,46
"p16","srprec",49,"06097","060971069","1069","Sonoma",9,9
"p16","srprec",49,"06097","060971070","1070","Sonoma",19,19
"p16","srprec",49,"06097","060971073","1073","Sonoma",11,11
"p16","srprec",49,"06097","060971075","1075","Sonoma",109,109
"p16","srprec",49,"06097","060971077","1077","Sonoma",398,398
"p16","srprec",49,"06097","060971078","1078","Santa Rosa",30,30
"p16","srprec",49,"06097","060971079","1079","Santa Rosa",1,1
"p16","srprec",49,"06097","060971080","1080","Kenwood",124,126
"p16","srprec",49,"06097","060971084","1084","Sonoma",3,3
"p16","srprec",49,"06097","060971085","1085","Penngrove",20,20
"p16","srprec",49,"06097","060971086","1086","Calistoga",25,25
"p16","srprec",49,"06097","060971103","1103","Santa Rosa",1761,1761
"p16","srprec",49,"06097","060971106","1106","Santa Rosa",975,975
"p16","srprec",49,"06097","060971107","1107","Santa Rosa",1731,1731
"p16","srprec",49,"06097","060971108","1108","Santa Rosa",1416,1416
"p16","srprec",49,"06097","060971110","1110","Santa Rosa",1634,1634
"p16","srprec",49,"06097","060971111","1111","Santa Rosa",1944,1944
"p16","srprec",49,"06097","060971112","1112","Santa Rosa",1571,1571
"p16","srprec",49,"06097","060971114","1114","Santa Rosa",143,143
"p16","srprec",49,"06097","060971115","1115","Santa Rosa",191,191
"p16","srprec",49,"06097","060971116","1116","Santa Rosa",1851,1851
"p16","srprec",49,"06097","060971121","1121","Santa Rosa",1707,1707
"p16","srprec",49,"06097","060971122","1122","Santa Rosa",754,754
"p16","srprec",49,"06097","060971124","1124","Santa Rosa",1474,1474
"p16","srprec",49,"06097","060971128","1128","Santa Rosa",1138,1138
"p16","srprec",49,"06097","060971129","1129","Santa Rosa",12,12
"p16","srprec",49,"06097","060971136","1136","Santa Rosa",2218,2218
"p16","srprec",49,"06097","060971144","1144","Santa Rosa",8,8
"p16","srprec",49,"06097","060971145","1145","Santa Rosa",830,830
"p16","srprec",49,"06097","060971146","1146","Santa Rosa",385,385
"p16","srprec",49,"06097","060971147","1147","Santa Rosa",66,66
"p16","srprec",49,"06097","060971802","1802","Sonoma",1541,1541
"p16","srprec",49,"06097","060971811","1811","Sonoma",110,110
"p16","srprec",49,"06097","060971813","1813","Sonoma",263,263
"p16","srprec",49,"06097","060971814","1814","Sonoma",2,2
"p16","srprec",49,"06097","060972016","2016","Sebastopol",155,155
"p16","srprec",49,"06097","060972020","2020","Petaluma",208,211
"p16","srprec",49,"06097","060972022","2022","Santa Rosa",129,129
"p16","srprec",49,"06097","060972024","2024","Santa Rosa",211,211
"p16","srprec",49,"06097","060972026","2026","Petaluma",4,4
"p16","srprec",49,"06097","060972027","2027","Petaluma",6,6
"p16","srprec",49,"06097","060972028","2028","Petaluma",15,15
"p16","srprec",49,"06097","060972029","2029","Petaluma",4,4
"p16","srprec",49,"06097","060972032","2032","Petaluma",10,10
"p16","srprec",49,"06097","060972034","2034","Petaluma",10,10
"p16","srprec",49,"06097","060972036","2036","Petaluma",18,18
"p16","srprec",49,"06097","060972038","2038","Sebastopol",16,16
"p16","srprec",49,"06097","060972039","2039","Penngrove",10,10
"p16","srprec",49,"06097","060972041","2041","Sebastopol",7,11
"p16","srprec",49,"06097","060972042","2042","Sebastopol",16,18
"p16","srprec",49,"06097","060972301","2301","Cotati",1823,1823
"p16","srprec",49,"06097","060972502","2502","Petaluma",1815,1815
"p16","srprec",49,"06097","060972503","2503","Petaluma",857,857
"p16","srprec",49,"06097","060972504","2504","Petaluma",1797,1797
"p16","srprec",49,"06097","060972508","2508","Petaluma",1197,1197
"p16","srprec",49,"06097","060972509","2509","Petaluma",1484,1484
"p16","srprec",49,"06097","060972514","2514","Petaluma",2186,2186
"p16","srprec",49,"06097","060972515","2515","Petaluma",774,774
"p16","srprec",49,"06097","060972519","2519","Petaluma",2075,2075
"p16","srprec",49,"06097","060972520","2520","Petaluma",1936,1936
"p16","srprec",49,"06097","060972523","2523","Petaluma",1626,1626
"p16","srprec",49,"06097","060972530","2530","Petaluma",1745,1745
"p16","srprec",49,"06097","060972531","2531","Petaluma",1402,1402
"p16","srprec",49,"06097","060972536","2536","Petaluma",2046,2046
"p16","srprec",49,"06097","060972540","2540","Petaluma",965,965
"p16","srprec",49,"06097","060972601","2601","Rohnert Park",1929,1929
"p16","srprec",49,"06097","060972602","2602","Rohnert Park",971,971
"p16","srprec",49,"06097","060972604","2604","Rohnert Park",5,5
"p16","srprec",49,"06097","060972606","2606","Rohnert Park",1682,1682
"p16","srprec",49,"06097","060973001","3001","Santa Rosa",7,7
"p16","srprec",49,"06097","060973002","3002","Santa Rosa",9,9
"p16","srprec",49,"06097","060973003","3003","Santa Rosa",40,40
"p16","srprec",49,"06097","060973005","3005","Santa Rosa",271,271
"p16","srprec",49,"06097","060973006","3006","Santa Rosa",28,28
"p16","srprec",49,"06097","060973011","3011","Santa Rosa",861,861
"p16","srprec",49,"06097","060973016","3016","Rohnert Park",174,174
"p16","srprec",49,"06097","060973017","3017","Santa Rosa",64,64
"p16","srprec",49,"06097","060973020","3020","Santa Rosa",93,93
"p16","srprec",49,"06097","060973021","3021","Santa Rosa",68,68
"p16","srprec",49,"06097","060973024","3024","Santa Rosa",28,28
"p16","srprec",49,"06097","060973103","3103","Santa Rosa",2343,2343
"p16","srprec",49,"06097","060973108","3108","Santa Rosa",1266,1266
"p16","srprec",49,"06097","060973112","3112","Santa Rosa",1513,1513
"p16","srprec",49,"06097","060973113","3113","Santa Rosa",1473,1473
"p16","srprec",49,"06097","060973116","3116","Santa Rosa",788,788
"p16","srprec",49,"06097","060973120","3120","Santa Rosa",1614,1614
"p16","srprec",49,"06097","060973124","3124","Santa Rosa",1512,1512
"p16","srprec",49,"06097","060973128","3128","Santa Rosa",1950,1950
"p16","srprec",49,"06097","060973135","3135","Santa Rosa",1631,1631
"p16","srprec",49,"06097","060973136","3136","Santa Rosa",834,834
"p16","srprec",49,"06097","060973142","3142","Santa Rosa",1635,1635
"p16","srprec",49,"06097","060973601","3601","Rohnert Park",1520,1520
"p16","srprec",49,"06097","060973602","3602","Rohnert Park",1947,1947
"p16","srprec",49,"06097","060973603","3603","Rohnert Park",1781,1781
"p16","srprec",49,"06097","060973605","3605","Rohnert Park",839,839
"p16","srprec",49,"06097","060973609","3609","Rohnert Park",1807,1807
"p16","srprec",49,"06097","060973611","3611","Rohnert Park",1654,1654
"p16","srprec",49,"06097","060973614","3614","Rohnert Park",1578,1578
"p16","srprec",49,"06097","060973616","3616","Rohnert Park",1602,1602
"p16","srprec",49,"06097","060973618","3618","Rohnert Park",1682,1682
"p16","srprec",49,"06097","060974009","4009","Healdsburg",183,183
"p16","srprec",49,"06097","060974012","4012","Santa Rosa",11,11
"p16","srprec",49,"06097","060974015","4015","Santa Rosa",215,228
"p16","srprec",49,"06097","060974017","4017","Windsor",38,72
"p16","srprec",49,"06097","060974018","4018","Windsor",13,13
"p16","srprec",49,"06097","060974019","4019","Santa Rosa",3,4
"p16","srprec",49,"06097","060974027","4027","Santa Rosa",129,129
"p16","srprec",49,"06097","060974030","4030","Santa Rosa",2,2
"p16","srprec",49,"06097","060974034","4034","Santa Rosa",119,152
"p16","srprec",49,"06097","060974037","4037","Santa Rosa",68,68
"p16","srprec",49,"06097","060974039","4039","Santa Rosa",28,28
"p16","srprec",49,"06097","060974051","4051","Santa Rosa",225,225
"p16","srprec",49,"06097","060974052","4052","Santa Rosa",18,18
"p16","srprec",49,"06097","060974054","4054","Santa Rosa",1,1
"p16","srprec",49,"06097","060974064","4064","Healdsburg",58,58
"p16","srprec",49,"06097","060974065","4065","Healdsburg",5,5
"p16","srprec",49,"06097","060974066","4066","Geyserville",9,9
"p16","srprec",49,"06097","060974067","4067","Santa Rosa",68,68
"p16","srprec",49,"06097","060974070","4070","Santa Rosa",1,1
"p16","srprec",49,"06097","060974072","4072","Guerneville",2,2
"p16","srprec",49,"06097","060974074","4074","Healdsburg",128,128
"p16","srprec",49,"06097","060974102","4102","Santa Rosa",86,86
"p16","srprec",49,"06097","060974103","4103","Santa Rosa",1181,1181
"p16","srprec",49,"06097","060974104","4104","Santa Rosa",209,209
"p16","srprec",49,"06097","060974106","4106","Santa Rosa",100,100
"p16","srprec",49,"06097","060974107","4107","Santa Rosa",1158,1158
"p16","srprec",49,"06097","060974109","4109","Santa Rosa",1526,1526
"p16","srprec",49,"06097","060974110","4110","Santa Rosa",1741,1741
"p16","srprec",49,"06097","060974127","4127","Santa Rosa",1132,1132
"p16","srprec",49,"06097","060974128","4128","Santa Rosa",94,94
"p16","srprec",49,"06097","060974129","4129","Santa Rosa",155,155
"p16","srprec",49,"06097","060974201","4201","Cloverdale",1630,1630
"p16","srprec",49,"06097","060974203","4203","Cloverdale",956,956
"p16","srprec",49,"06097","060974204","4204","Cloverdale",1593,1593
"p16","srprec",49,"06097","060974401","4401","Healdsburg",1545,1545
"p16","srprec",49,"06097","060974402","4402","Healdsburg",1762,1762
"p16","srprec",49,"06097","060974406","4406","Healdsburg",1276,1276
"p16","srprec",49,"06097","060974902","4902","Windsor",1687,1687
"p16","srprec",49,"06097","060974903","4903","Windsor",1373,1373
"p16","srprec",49,"06097","060974904","4904","Windsor",1471,1471
"p16","srprec",49,"06097","060974906","4906","Windsor",1722,1722
"p16","srprec",49,"06097","060974907","4907","Windsor",1735,1751
"p16","srprec",49,"06097","060974908","4908","Windsor",1989,1989
"p16","srprec",49,"06097","060975008","5008","Santa Rosa",1258,1258
"p16","srprec",49,"06097","060975026","5026","Santa Rosa",34,34
"p16","srprec",49,"06097","060975029","5029","Sebastopol",39,39
"p16","srprec",49,"06097","060975052","5052","Cazadero",121,158
"p16","srprec",49,"06097","060975054","5054","Jenner",2,2
"p16","srprec",49,"06097","060975055","5055","Santa Rosa",73,73
"p16","srprec",49,"06097","060975056","5056","Santa Rosa",191,191
"p16","srprec",49,"06097","060975057","5057","Jenner",73,78
"p16","srprec",49,"06097","060975058","5058","Sebastopol",74,74
"p16","srprec",49,"06097","060975059","5059","Jenner",17,21
"p16","srprec",49,"06097","060975060","5060","Sebastopol",53,53
"p16","srprec",49,"06097","060975062","5062","Sebastopol",95,95
"p16","srprec",49,"06097","060975063","5063","Sebastopol",181,181
"p16","srprec",49,"06097","060975064","5064","Cazadero",154,168
"p16","srprec",49,"06097","060975065","5065","Sebastopol",33,33
"p16","srprec",49,"06097","060975068","5068","Sebastopol",7,7
"p16","srprec",49,"06097","060975069","5069","Sebastopol",72,72
"p16","srprec",49,"06097","060975070","5070","Sebastopol",33,33
"p16","srprec",49,"06097","060975071","5071","Sebastopol",5,5
"p16","srprec",49,"06097","060975074","5074","Santa Rosa",5,5
"p16","srprec",49,"06097","060975104","5104","Santa Rosa",1921,1921
"p16","srprec",49,"06097","060975105","5105","Santa Rosa",1584,1584
"p16","srprec",49,"06097","060975109","5109","Santa Rosa",1445,1445
"p16","srprec",49,"06097","060975111","5111","Santa Rosa",1324,1324
"p16","srprec",49,"06097","060975115","5115","Santa Rosa",738,738
"p16","srprec",49,"06097","060975116","5116","Santa Rosa",202,202
"p16","srprec",49,"06097","060977101","7101","Santa Rosa",221,221
"p16","srprec",49,"06097","060977102","7102","Kenwood",49,80
"p16","srprec",49,"06097","060977103","7103","Santa Rosa",411,411
"p16","srprec",49,"06097","060977104","7104","Santa Rosa",7,7
"p16","srprec",49,"06097","060977105","7105","Santa Rosa",932,932
"p16","srprec",49,"06097","060977106","7106","Santa Rosa",1460,1460
"p16","srprec",49,"06097","060977107","7107","Santa Rosa",2092,2092
"p16","srprec",49,"06097","060977108","7108","Santa Rosa",51,51
"p16","srprec",49,"06097","060977109","7109","Santa Rosa",247,247
"p16","srprec",49,"06097","060977110","7110","Santa Rosa",1387,1387
"p16","srprec",49,"06097","060977111","7111","Glen Ellen",1452,1544
"p16","srprec",49,"06097","060977112","7112","Sonoma",1737,1738
"p16","srprec",49,"06097","060977113","7113","Sonoma",1534,1534
"p16","srprec",49,"06097","060977114","7114","Sonoma",74,128
"p16","srprec",49,"06097","060977115","7115","Glen Ellen",137,137
"p16","srprec",49,"06097","060977116","7116","Glen Ellen",113,113
"p16","srprec",49,"06097","060977117","7117","Sonoma",62,62
"p16","srprec",49,"06097","060977118","7118","Sonoma",487,491
"p16","srprec",49,"06097","060977119","7119","Sonoma",732,779
"p16","srprec",49,"06097","060977120","7120","Sonoma",414,414
"p16","srprec",49,"06097","060977121","7121","Penngrove",516,616
"p16","srprec",49,"06097","060977122","7122","Eldridge",33,40
"p16","srprec",49,"06097","060977123","7123","Petaluma",1,1
"p16","srprec",49,"06097","060977124","7124","Sonoma",2075,2164
"p16","srprec",49,"06097","060977125","7125","Sonoma",1296,1296
"p16","srprec",49,"06097","060977126","7126","Sonoma",918,918
"p16","srprec",49,"06097","060977127","7127","Sonoma",459,475
"p16","srprec",49,"06097","060977128","7128","Petaluma",3,3
"p16","srprec",49,"06097","060977129","7129","Sonoma",1424,1424
"p16","srprec",49,"06097","060977130","7130","Sonoma",1273,1273
"p16","srprec",49,"06097","060977131","7131","Sonoma",1970,1970
"p16","srprec",49,"06097","060977132","7132","Santa Rosa",600,729
"p16","srprec",49,"06097","060977133","7133","Santa Rosa",1768,1768
"p16","srprec",49,"06097","060977134","7134","Santa Rosa",1701,1701
"p16","srprec",49,"06097","060977201","7201","Petaluma",1647,1647
"p16","srprec",49,"06097","060977202","7202","Petaluma",1624,1624
"p16","srprec",49,"06097","060977203","7203","Petaluma",932,932
"p16","srprec",49,"06097","060977204","7204","Petaluma",391,391
"p16","srprec",49,"06097","060977205","7205","Petaluma",99,99
"p16","srprec",49,"06097","060977206","7206","Petaluma",236,236
"p16","srprec",49,"06097","060977207","7207","Sebastopol",698,698
"p16","srprec",49,"06097","060977208","7208","Sebastopol",1546,1734
"p16","srprec",49,"06097","060977209","7209","Penngrove",1587,1993
"p16","srprec",49,"06097","060977210","7210","Petaluma",671,681
"p16","srprec",49,"06097","060977211","7211","Cotati",436,454
"p16","srprec",49,"06097","060977212","7212","Cotati",2148,2148
"p16","srprec",49,"06097","060977213","7213","Santa Rosa",3,3
"p16","srprec",49,"06097","060977214","7214","Sebastopol",135,178
"p16","srprec",49,"06097","060977215","7215","Penngrove",317,317
"p16","srprec",49,"06097","060977216","7216","Petaluma",10,10
"p16","srprec",49,"06097","060977217","7217","Petaluma",234,234
"p16","srprec",49,"06097","060977218","7218","Petaluma",56,56
"p16","srprec",49,"06097","060977219","7219","Petaluma",50,50
"p16","srprec",49,"06097","060977220","7220","Petaluma",2083,2083
"p16","srprec",49,"06097","060977221","7221","Petaluma",1939,1939
"p16","srprec",49,"06097","060977222","7222","Petaluma",1708,1708
"p16","srprec",49,"06097","060977223","7223","Petaluma",627,634
"p16","srprec",49,"06097","060977224","7224","Petaluma",1804,1804
"p16","srprec",49,"06097","060977225","7225","Petaluma",2001,2001
"p16","srprec",49,"06097","060977301","7301","Santa Rosa",1585,1585
"p16","srprec",49,"06097","060977302","7302","Santa Rosa",18,18
"p16","srprec",49,"06097","060977303","7303","Santa Rosa",131,131
"p16","srprec",49,"06097","060977304","7304","Santa Rosa",1711,1711
"p16","srprec",49,"06097","060977305","7305","Santa Rosa",1883,1883
"p16","srprec",49,"06097","060977306","7306","Santa Rosa",1009,1009
"p16","srprec",49,"06097","060977307","7307","Santa Rosa",1744,1744
"p16","srprec",49,"06097","060977308","7308","Santa Rosa",160,160
"p16","srprec",49,"06097","060977309","7309","Santa Rosa",33,33
"p16","srprec",49,"06097","060977310","7310","Santa Rosa",207,207
"p16","srprec",49,"06097","060977311","7311","Santa Rosa",2171,2171
"p16","srprec",49,"06097","060977401","7401","Calistoga",171,172
"p16","srprec",49,"06097","060977402","7402","Santa Rosa",100,100
"p16","srprec",49,"06097","060977403","7403","Healdsburg",105,142
"p16","srprec",49,"06097","060977404","7404","Geyserville",850,1154
"p16","srprec",49,"06097","060977405","7405","Cloverdale",1040,1047
"p16","srprec",49,"06097","060977406","7406","Healdsburg",492,529
"p16","srprec",49,"06097","060977407","7407","Healdsburg",258,431
"p16","srprec",49,"06097","060977408","7408","Healdsburg",244,244
"p16","srprec",49,"06097","060977409","7409","Healdsburg",724,727
"p16","srprec",49,"06097","060977410","7410","Windsor",433,505
"p16","srprec",49,"06097","060977411","7411","Healdsburg",151,155
"p16","srprec",49,"06097","060977412","7412","Santa Rosa",1420,1420
"p16","srprec",49,"06097","060977413","7413","Santa Rosa",426,609
"p16","srprec",49,"06097","060977414","7414","Santa Rosa",20,23
"p16","srprec",49,"06097","060977415","7415","Healdsburg",58,58
"p16","srprec",49,"06097","060977416","7416","Cloverdale",82,115
"p16","srprec",49,"06097","060977417","7417","Santa Rosa",1542,1542
"p16","srprec",49,"06097","060977419","7419","Santa Rosa",42,42
"p16","srprec",49,"06097","060977420","7420","Santa Rosa",110,129
"p16","srprec",49,"06097","060977421","7421","Santa Rosa",16,16
"p16","srprec",49,"06097","060977422","7422","Santa Rosa",83,89
"p16","srprec",49,"06097","060977423","7423","Healdsburg",98,154
"p16","srprec",49,"06097","060977424","7424","Healdsburg",200,200
"p16","srprec",49,"06097","060977425","7425","Healdsburg",234,234
"p16","srprec",49,"06097","060977426","7426","Santa Rosa",1155,1155
"p16","srprec",49,"06097","060977427","7427","Healdsburg",1615,1615
"p16","srprec",49,"06097","060977428","7428","Windsor",1763,1763
"p16","srprec",49,"06097","060977429","7429","Windsor",1666,1912
"p16","srprec",49,"06097","060977430","7430","Windsor",5,5
"p16","srprec",49,"06097","060977431","7431","Santa Rosa",1211,1586
"p16","srprec",49,"06097","060977432","7432","Santa Rosa",2349,2349
"p16","srprec",49,"06097","060977433","7433","Santa Rosa",1527,1527
"p16","srprec",49,"06097","060977434","7434","Santa Rosa",47,47
"p16","srprec",49,"06097","060977501","7501","Sebastopol",1247,1247
"p16","srprec",49,"06097","060977502","7502","Forestville",871,976
"p16","srprec",49,"06097","060977503","7503","Monte Rio",785,1050
"p16","srprec",49,"06097","060977504","7504","Occidental",867,1804
"p16","srprec",49,"06097","060977505","7505","Jenner",138,139
"p16","srprec",49,"06097","060977506","7506","Sebastopol",280,747
"p16","srprec",49,"06097","060977507","7507","Sebastopol",807,1466
"p16","srprec",49,"06097","060977508","7508","Sebastopol",1037,1428
"p16","srprec",49,"06097","060977509","7509","Forestville",903,1380
"p16","srprec",49,"06097","060977510","7510","Forestville",1219,1251
"p16","srprec",49,"06097","060977511","7511","Guerneville",1590,1626
"p16","srprec",49,"06097","060977512","7512","Guerneville",1170,1490
"p16","srprec",49,"06097","060977513","7513","Cazadero",642,663
"p16","srprec",49,"06097","060977514","7514","Healdsburg",13,13
"p16","srprec",49,"06097","060977515","7515","The Sea Ranch",828,868
"p16","srprec",49,"06097","060977516","7516","Annapolis",135,171
"p16","srprec",49,"06097","060977517","7517","Sebastopol",1322,1322
"p16","srprec",49,"06097","060977518","7518","Sebastopol",866,866
"p16","srprec",49,"06097","060977519","7519","Sebastopol",1449,1449
"p16","srprec",49,"06097","060977520","7520","Sebastopol",806,829
"p16","srprec",49,"06097","060977521","7521","Sebastopol",1129,1129
"p16","srprec",49,"06097","060977522","7522","Valley Ford",79,102
"p16","srprec",49,"06097","060977523","7523","Sebastopol",1528,1528
"p16","srprec",49,"06097","060977524","7524","Sebastopol",1604,1604
"p16","srprec",49,"06097","060977525","7525","Sebastopol",1839,1839
"p16","srprec",49,"06097","060977526","7526","Santa Rosa",187,266
"p16","srprec",49,"06097","060977527","7527","Santa Rosa",521,521
"p16","srprec",49,"06097","060977528","7528","Santa Rosa",1745,1745
"p16","srprec",49,"06097","060977529","7529","Santa Rosa",155,155
"p16","srprec",49,"06097","060977530","7530","Sebastopol",40,54
"p16","srprec",49,"06097","060977531","7531","Santa Rosa",674,674
"p16","srprec",49,"06097","060977532","7532","Santa Rosa",148,148
"p16","srprec",49,"06097","060977533","7533","Santa Rosa",206,206
"p16","srprec",49,"06097","060977534","7534","Santa Rosa",1262,1262
"p16","srprec",49,"06097","060977535","7535","Santa Rosa",1494,1494
"p16","srprec",49,"06097","060977536","7536","Santa Rosa",2122,2122
"p16","srprec",49,"06097","060977537","7537","Santa Rosa",1962,1962
"p16","srprec",49,"06097","060977538","7538","Bodega Bay",896,920
"p16","srprec",49,"06097","060977539","7539","Bodega Bay",5,8
"p16","srprec",49,"06097","060977540","7540","Sebastopol",858,858
"p16","srprec",50,"06099","06099101002","101002","MODESTO",482,482
"p16","srprec",50,"06099","06099102001","102001","MODESTO",1784,1784
"p16","srprec",50,"06099","06099102002","102002","CERES",17,17
"p16","srprec",50,"06099","06099102003","102003","MODESTO",482,732
"p16","srprec",50,"06099","06099102005","102005","MODESTO",1327,1327
"p16","srprec",50,"06099","06099102007","102007","MODESTO",356,356
"p16","srprec",50,"06099","06099103001","103001","MODESTO",1433,1433
"p16","srprec",50,"06099","06099103002","103002","CERES",1861,1861
"p16","srprec",50,"06099","06099103003","103003","CERES",1497,1497
"p16","srprec",50,"06099","06099103005","103005","CERES",1529,1529
"p16","srprec",50,"06099","06099103006","103006","CERES",1436,1436
"p16","srprec",50,"06099","06099103007","103007","CERES",1718,1727
"p16","srprec",50,"06099","06099103009","103009","MODESTO",1606,1633
"p16","srprec",50,"06099","06099103010","103010","CERES",1460,1460
"p16","srprec",50,"06099","06099103014","103014","CERES",1449,1449
"p16","srprec",50,"06099","06099103016","103016","CERES",1633,1689
"p16","srprec",50,"06099","06099103026","103026","CERES",1722,1722
"p16","srprec",50,"06099","06099104001","104001","TURLOCK",866,883
"p16","srprec",50,"06099","06099105002","105002","OAKDALE",581,747
"p16","srprec",50,"06099","06099105003","105003","OAKDALE",1212,1457
"p16","srprec",50,"06099","06099106001","106001","CERES",638,960
"p16","srprec",50,"06099","06099106013","106013","CERES",318,318
"p16","srprec",50,"06099","06099107005","107005","MODESTO",1675,1675
"p16","srprec",50,"06099","06099107006","107006","MODESTO",194,302
"p16","srprec",50,"06099","06099107007","107007","MODESTO",386,386
"p16","srprec",50,"06099","06099108002","108002","PATTERSON",423,459
"p16","srprec",50,"06099","06099108003","108003","TURLOCK",509,787
"p16","srprec",50,"06099","06099109001","109001","PATTERSON",890,903
"p16","srprec",50,"06099","06099109003","109003","PATTERSON",272,513
"p16","srprec",50,"06099","06099110001","110001","DENAIR",1263,1287
"p16","srprec",50,"06099","06099110002","110002","DENAIR",1456,1552
"p16","srprec",50,"06099","06099110008","110008","TURLOCK",636,636
"p16","srprec",50,"06099","06099111003","111003","MODESTO",1334,1334
"p16","srprec",50,"06099","06099111005","111005","MODESTO",747,782
"p16","srprec",50,"06099","06099112001","112001","MODESTO",906,906
"p16","srprec",50,"06099","06099112002","112002","MODESTO",363,363
"p16","srprec",50,"06099","06099114001","114001","HUGHSON",1243,1243
"p16","srprec",50,"06099","06099114003","114003","HUGHSON",1804,1804
"p16","srprec",50,"06099","06099115001","115001","OAKDALE",2459,2459
"p16","srprec",50,"06099","06099115003","115003","OAKDALE",707,707
"p16","srprec",50,"06099","06099117001","117001","MODESTO",2700,2700
"p16","srprec",50,"06099","06099117002","117002","MODESTO",1765,1765
"p16","srprec",50,"06099","06099117003","117003","MODESTO",1466,1466
"p16","srprec",50,"06099","06099117004","117004","MODESTO",1664,1664
"p16","srprec",50,"06099","06099117005","117005","MODESTO",816,816
"p16","srprec",50,"06099","06099117006","117006","MODESTO",850,850
"p16","srprec",50,"06099","06099117008","117008","MODESTO",2147,2147
"p16","srprec",50,"06099","06099117009","117009","MODESTO",1353,1353
"p16","srprec",50,"06099","06099117010","117010","MODESTO",1480,1480
"p16","srprec",50,"06099","06099117014","117014","MODESTO",1630,1630
"p16","srprec",50,"06099","06099117016","117016","MODESTO",1697,1697
"p16","srprec",50,"06099","06099117017","117017","MODESTO",1085,1085
"p16","srprec",50,"06099","06099117018","117018","MODESTO",2322,2322
"p16","srprec",50,"06099","06099117021","117021","MODESTO",1709,1709
"p16","srprec",50,"06099","06099117023","117023","MODESTO",481,481
"p16","srprec",50,"06099","06099117025","117025","MODESTO",613,613
"p16","srprec",50,"06099","06099117027","117027","MODESTO",1767,1767
"p16","srprec",50,"06099","06099117028","117028","MODESTO",2069,2069
"p16","srprec",50,"06099","06099117029","117029","MODESTO",1494,1494
"p16","srprec",50,"06099","06099117030","117030","MODESTO",1519,1519
"p16","srprec",50,"06099","06099117035","117035","MODESTO",1434,1434
"p16","srprec",50,"06099","06099117036","117036","MODESTO",1124,1124
"p16","srprec",50,"06099","06099117040","117040","MODESTO",2054,2054
"p16","srprec",50,"06099","06099117043","117043","MODESTO",2082,2082
"p16","srprec",50,"06099","06099117044","117044","MODESTO",1556,1556
"p16","srprec",50,"06099","06099117047","117047","MODESTO",2374,2374
"p16","srprec",50,"06099","06099117048","117048","MODESTO",1398,1398
"p16","srprec",50,"06099","06099117050","117050","MODESTO",2475,2475
"p16","srprec",50,"06099","06099117052","117052","MODESTO",1534,1534
"p16","srprec",50,"06099","06099117053","117053","MODESTO",1198,1198
"p16","srprec",50,"06099","06099117058","117058","MODESTO",1906,1906
"p16","srprec",50,"06099","06099117059","117059","MODESTO",912,912
"p16","srprec",50,"06099","06099117062","117062","MODESTO",1453,1453
"p16","srprec",50,"06099","06099117063","117063","MODESTO",1037,1037
"p16","srprec",50,"06099","06099117068","117068","MODESTO",1539,1539
"p16","srprec",50,"06099","06099117069","117069","MODESTO",1457,1457
"p16","srprec",50,"06099","06099117070","117070","MODESTO",1560,1560
"p16","srprec",50,"06099","06099117073","117073","MODESTO",1010,1010
"p16","srprec",50,"06099","06099117074","117074","MODESTO",2233,2233
"p16","srprec",50,"06099","06099117076","117076","MODESTO",1324,1324
"p16","srprec",50,"06099","06099117078","117078","MODESTO",2091,2091
"p16","srprec",50,"06099","06099117084","117084","MODESTO",2182,2182
"p16","srprec",50,"06099","06099117090","117090","MODESTO",2267,2267
"p16","srprec",50,"06099","06099117091","117091","MODESTO",1339,1339
"p16","srprec",50,"06099","06099117093","117093","MODESTO",2165,2165
"p16","srprec",50,"06099","06099117098","117098","MODESTO",1568,1568
"p16","srprec",50,"06099","06099117100","117100","MODESTO",1973,1973
"p16","srprec",50,"06099","06099117104","117104","MODESTO",1872,1872
"p16","srprec",50,"06099","06099117105","117105","MODESTO",1554,1554
"p16","srprec",50,"06099","06099117106","117106","MODESTO",1634,1634
"p16","srprec",50,"06099","06099117107","117107","MODESTO",1863,1863
"p16","srprec",50,"06099","06099117112","117112","MODESTO",2023,2023
"p16","srprec",50,"06099","06099117119","117119","MODESTO",1278,1278
"p16","srprec",50,"06099","06099117125","117125","MODESTO",1618,1618
"p16","srprec",50,"06099","06099117165","117165","MODESTO",1447,1447
"p16","srprec",50,"06099","06099117168","117168","MODESTO",448,448
"p16","srprec",50,"06099","06099117172","117172","MODESTO",1641,1641
"p16","srprec",50,"06099","06099119001","119001","NEWMAN",1019,1019
"p16","srprec",50,"06099","06099119002","119002","NEWMAN",735,735
"p16","srprec",50,"06099","06099119003","119003","NEWMAN",1743,1743
"p16","srprec",50,"06099","06099120002","120002","OAKDALE",326,346
"p16","srprec",50,"06099","06099120003","120003","OAKDALE",565,640
"p16","srprec",50,"06099","06099121001","121001","OAKDALE",2502,2502
"p16","srprec",50,"06099","06099121002","121002","OAKDALE",1906,1906
"p16","srprec",50,"06099","06099121003","121003","OAKDALE",1945,1945
